-0.0697874254
0.0075413525
0.0079178655
-0.0243690874
0.0091667760
-0.0384977204
-0.0111103614
-0.0257483030
-0.0057796170
0.0334347019
0.0362581913
0.0008204125
-0.0214918205
0.0192191217
0.0203001281
0.0662429558
0.0205721176
0.0305622327
-0.0534223414
-0.0216947054
