-14.1436131902
8.5352711632
5.3840070670
3.1486028648
9.6817766057
4.3791549244
-16.8884147808
23.9941822327
28.9689516997
-9.1374812386
13.0977064182
12.1852295270
-15.4260652079
-12.9726609629
5.4074566327
-12.8351750785
-29.0354504211
6.5767318044
0.5459344093
5.0109162239
